underlying_symbol,quote_datetime,expiration,strike,option_type,underlying_bid,underlying_ask,best_bid,best_ask,trade_price,trade_size,trade_iv,open_interest
DIA,2025-10-20 20:52:36.980707,2025-11-28,485.0,call,466.8826560974121,467.8173561096191,1.63,1.7,1.61,11.0,0.11805081176757812,75.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,490.0,call,466.8826560974121,467.8173561096191,0.93,0.97,0.91,1.0,0.11634184448242188,21.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,500.0,call,466.8826560974121,467.8173561096191,0.32,0.35,0.29,10.0,0.12000391723632811,1.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,535.0,call,466.8826560974121,467.8173561096191,0.02,0.05,0.12,,0.16211775390625,1.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,365.0,put,466.8826560974121,467.8173561096191,0.23,0.26,0.81,,0.34570966796874997,3.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,385.0,put,466.8826560974121,467.8173561096191,0.39,0.43,1.06,,0.30274134765625,1.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,390.0,put,466.8826560974121,467.8173561096191,0.45,0.48,1.17,,0.29077857666015616,1.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,395.0,put,466.8826560974121,467.8173561096191,0.52,0.55,1.3,,0.28003649658203117,1.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,400.0,put,466.8826560974121,467.8173561096191,0.59,0.62,1.3,1.0,0.2683178637695312,13.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,415.0,put,466.8826560974121,467.8173561096191,0.9,0.94,1.95,1.0,0.23462679443359374,1.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,425.0,put,466.8826560974121,467.8173561096191,1.24,1.28,1.3,4.0,0.2122881506347656,14.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,430.0,put,466.8826560974121,467.8173561096191,1.46,1.51,2.51,13.0,0.20111882873535153,75.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,435.0,put,466.8826560974121,467.8173561096191,1.75,1.81,2.26,2.0,0.19031571411132814,35.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,436.0,put,466.8826560974121,467.8173561096191,1.81,1.86,3.01,,0.18756915954589842,12.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,437.0,put,466.8826560974121,467.8173561096191,1.89,1.95,2.7,5.0,0.18598226135253904,7.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,438.0,put,466.8826560974121,467.8173561096191,1.96,2.02,2.67,,0.18366294860839844,5.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,439.0,put,466.8826560974121,467.8173561096191,2.04,2.1,3.92,8.0,0.1815267395019531,24.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,440.0,put,466.8826560974121,467.8173561096191,2.11,2.16,2.19,13.0,0.178719150390625,41.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,441.0,put,466.8826560974121,467.8173561096191,2.2,2.26,2.81,2.0,0.17688811401367188,2.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,442.0,put,466.8826560974121,467.8173561096191,2.29,2.35,3.9,1.0,0.17469087036132813,2.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,443.0,put,466.8826560974121,467.8173561096191,2.38,2.45,3.35,,0.1726767303466797,12.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,444.0,put,466.8826560974121,467.8173561096191,2.49,2.56,3.05,11.0,0.17072362487792972,5.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,445.0,put,466.8826560974121,467.8173561096191,2.59,2.66,2.66,3.0,0.1684043121337891,10.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,446.0,put,466.8826560974121,467.8173561096191,2.7,2.77,5.86,,0.16617655120849611,4.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,447.0,put,466.8826560974121,467.8173561096191,2.81,2.89,6.21,2.0,0.16407085937500002,2.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,448.0,put,466.8826560974121,467.8173561096191,2.93,3.0,4.08,,0.16156844299316403,5.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,449.0,put,466.8826560974121,467.8173561096191,3.05,3.15,3.37,25.0,0.15982895843505857,24.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,450.0,put,466.8826560974121,467.8173561096191,3.15,3.25,3.55,1.0,0.1568687829589844,28.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,452.0,put,466.8826560974121,467.8173561096191,3.5,3.6,7.25,25.0,0.15357291748046875,25.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,453.0,put,466.8826560974121,467.8173561096191,3.65,3.75,6.9,2.0,0.15116205291748053,2.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,454.0,put,466.8826560974121,467.8173561096191,3.8,3.95,6.1,6.0,0.14954463745117189,7.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,455.0,put,466.8826560974121,467.8173561096191,4.0,4.15,4.51,11.0,0.14771360107421877,33.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,456.0,put,466.8826560974121,467.8173561096191,4.2,4.3,4.52,3.0,0.14475342559814453,1.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,457.0,put,466.8826560974121,467.8173561096191,4.4,4.55,4.89,2.0,0.14344118286132812,11.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,457.5,put,466.8826560974121,467.8173561096191,4.5,4.65,4.59,1.0,0.14225100921630857,10.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,458.0,put,466.8826560974121,467.8173561096191,4.65,4.75,5.18,3.0,0.14099980102539064,19.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,459.0,put,466.8826560974121,467.8173561096191,4.9,5.0,5.42,26.0,0.13922979919433598,31.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,460.0,put,466.8826560974121,467.8173561096191,5.1,5.25,5.25,1.0,0.13721565917968753,80.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,461.0,put,466.8826560974121,467.8173561096191,5.4,5.55,5.77,2.0,0.13584238189697267,2.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,462.0,put,466.8826560974121,467.8173561096191,5.65,5.8,6.3,4.0,0.1333094482421875,14.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,462.5,put,466.8826560974121,467.8173561096191,5.75,5.9,9.5,,0.1315394464111328,4.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,463.0,put,466.8826560974121,467.8173561096191,5.95,6.1,10.53,1.0,0.13138686004638672,3.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,464.0,put,466.8826560974121,467.8173561096191,6.3,6.4,11.4,4.0,0.12918961639404297,14.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,465.0,put,466.8826560974121,467.8173561096191,6.6,6.75,6.75,6.0,0.12751116638183596,29.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,466.0,put,466.8826560974121,467.8173561096191,6.95,7.1,7.03,2.0,0.12552754364013674,6.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,467.0,put,466.8826560974121,467.8173561096191,7.3,7.5,7.5,15.0,0.124032197265625,4.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,471.0,put,466.8826560974121,467.8173561096191,9.0,9.25,14.8,,0.11707425903320312,1.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,475.0,put,466.8826560974121,467.8173561096191,11.05,11.35,15.3,1.0,0.10965856170654298,1.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,477.0,put,466.8826560974121,467.8173561096191,12.3,12.6,17.9,,0.10682045532226564,2.0
DIA,2025-10-20 20:52:36.980707,2025-11-28,477.5,put,466.8826560974121,467.8173561096191,12.6,12.95,18.18,,0.10651528259277344,3.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,165.0,call,466.8826560974121,467.8173561096191,300.7,304.65,301.3,1.0,1.083988955078125,2.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,170.0,call,466.8826560974121,467.8173561096191,164.0,169.0,168.14,1.0,1.0000000000000003e-05,1.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,175.0,call,466.8826560974121,467.8173561096191,205.5,210.5,203.5,,1.0000000000000003e-05,1.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,180.0,call,466.8826560974121,467.8173561096191,231.5,236.25,197.55,1.0,1.0000000000000003e-05,24.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,190.0,call,466.8826560974121,467.8173561096191,221.8,226.5,190.7,,1.0000000000000003e-05,2.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,195.0,call,466.8826560974121,467.8173561096191,220.5,225.15,209.1,1.0,1.0000000000000003e-05,0.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,200.0,call,466.8826560974121,467.8173561096191,261.5,266.45,241.99,12.0,1.0000000000000003e-05,29.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,205.0,call,466.8826560974121,467.8173561096191,0.0,0.0,202.15,,1.0000000000000003e-05,0.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,215.0,call,466.8826560974121,467.8173561096191,201.25,205.9,189.75,1.0,1.0000000000000003e-05,2.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,220.0,call,466.8826560974121,467.8173561096191,192.7,197.5,186.05,1.0,1.0000000000000003e-05,0.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,230.0,call,466.8826560974121,467.8173561096191,169.05,176.85,162.5,1.0,1.0000000000000003e-05,0.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,235.0,call,466.8826560974121,467.8173561096191,181.75,186.5,170.3,1.0,1.0000000000000003e-05,4.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,240.0,call,466.8826560974121,467.8173561096191,187.5,191.8,160.67,5.0,1.0000000000000003e-05,5.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,245.0,call,466.8826560974121,467.8173561096191,168.55,173.3,151.1,,1.0000000000000003e-05,1.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,250.0,call,466.8826560974121,467.8173561096191,213.5,217.65,213.52,2.0,0.6699251757812501,7.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,255.0,call,466.8826560974121,467.8173561096191,162.75,167.45,151.45,10.0,1.0000000000000003e-05,29.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,260.0,call,466.8826560974121,467.8173561096191,158.0,162.65,146.7,11.0,1.0000000000000003e-05,22.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,265.0,call,466.8826560974121,467.8173561096191,153.1,157.9,142.0,,1.0000000000000003e-05,1.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,270.0,call,466.8826560974121,467.8173561096191,0.0,0.0,89.55,21.0,1.0000000000000003e-05,0.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,275.0,call,466.8826560974121,467.8173561096191,155.55,159.7,142.63,1.0,1.0000000000000003e-05,4.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,280.0,call,466.8826560974121,467.8173561096191,182.5,186.9,170.83,4.0,1.0000000000000003e-05,3.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,285.0,call,466.8826560974121,467.8173561096191,181.65,185.4,176.0,1.0,0.6550327465820314,3.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,290.0,call,466.8826560974121,467.8173561096191,172.2,175.9,172.0,1.0,1.0000000000000003e-05,9.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,295.0,call,466.8826560974121,467.8173561096191,156.0,159.95,138.75,1.0,1.0000000000000003e-05,0.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,300.0,call,466.8826560974121,467.8173561096191,166.65,170.6,169.0,1.0,0.6040078662109377,19.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,305.0,call,466.8826560974121,467.8173561096191,115.3,120.0,106.45,2.0,1.0000000000000003e-05,4.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,310.0,call,466.8826560974121,467.8173561096191,108.9,113.05,95.5,2.0,1.0000000000000003e-05,7.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,315.0,call,466.8826560974121,467.8173561096191,148.05,152.8,137.75,2.0,0.4650932397460938,22.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,320.0,call,466.8826560974121,467.8173561096191,143.0,147.85,130.0,1.0,0.45532771240234376,14.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,325.0,call,466.8826560974121,467.8173561096191,107.5,112.2,95.45,1.0,1.0000000000000003e-05,5.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,330.0,call,466.8826560974121,467.8173561096191,136.9,140.95,135.15,1.0,0.5112353564453125,1008.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,335.0,call,466.8826560974121,467.8173561096191,128.35,133.0,117.65,5.0,0.42273526489257807,9.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,340.0,call,466.8826560974121,467.8173561096191,109.0,113.5,109.04,1.0,1.0000000000000003e-05,20.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,345.0,call,466.8826560974121,467.8173561096191,68.5,73.5,64.5,2.0,1.0000000000000003e-05,5.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,350.0,call,466.8826560974121,467.8173561096191,113.8,118.45,100.85,10.0,0.40930766479492187,719.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,355.0,call,466.8826560974121,467.8173561096191,112.25,116.25,111.2,3.0,0.5188646746826171,1519.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,360.0,call,466.8826560974121,467.8173561096191,107.65,111.35,105.4,1.0,0.5018360363769532,258.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,365.0,call,466.8826560974121,467.8173561096191,102.6,106.4,105.06,1.0,0.4830984307861329,20.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,370.0,call,466.8826560974121,467.8173561096191,95.1,99.2,95.6,1.0,0.3812317736816406,29.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,375.0,call,466.8826560974121,467.8173561096191,89.45,94.0,67.48,1.0,0.3546207116699218,70.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,380.0,call,466.8826560974121,467.8173561096191,85.45,89.5,87.3,7.0,0.358404853515625,150.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,385.0,call,466.8826560974121,467.8173561096191,82.85,86.85,89.0,1.0,0.41559422302246096,136.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,390.0,call,466.8826560974121,467.8173561096191,78.15,82.0,81.6,7.0,0.39942006835937505,97.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,395.0,call,466.8826560974121,467.8173561096191,70.1,74.85,61.41,1.0,0.3172065350341796,226.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,400.0,call,466.8826560974121,467.8173561096191,68.55,72.35,64.06,1.0,0.3675600354003906,709.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,405.0,call,466.8826560974121,467.8173561096191,63.55,67.5,65.2,2.0,0.3505924316406249,119.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,410.0,call,466.8826560974121,467.8173561096191,58.9,62.65,57.3,1.0,0.3333501724243164,125.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,415.0,call,466.8826560974121,467.8173561096191,54.15,57.85,53.4,4.0,0.31687084503173824,84.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,420.0,call,466.8826560974121,467.8173561096191,49.35,53.05,46.35,10.0,0.2999337585449219,173.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,425.0,call,466.8826560974121,467.8173561096191,44.65,48.4,41.39,2.0,0.2854685711669921,2482.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,430.0,call,466.8826560974121,467.8173561096191,40.0,43.8,41.6,2.0,0.271064418334961,873.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,435.0,call,466.8826560974121,467.8173561096191,35.45,39.25,34.98,1.0,0.2566297482299804,219.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,440.0,call,466.8826560974121,467.8173561096191,31.05,33.65,33.2,15.0,0.2237016107177734,687.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,445.0,call,466.8826560974121,467.8173561096191,26.7,30.05,26.5,3.0,0.22284712707519527,357.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,450.0,call,466.8826560974121,467.8173561096191,23.55,26.0,21.5,15.0,0.2123186679077148,3409.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,455.0,call,466.8826560974121,467.8173561096191,20.05,22.05,20.61,2.0,0.20099675964355468,793.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,460.0,call,466.8826560974121,467.8173561096191,15.9,17.15,16.7,10.0,0.17435518035888675,602.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,465.0,call,466.8826560974121,467.8173561096191,12.95,13.25,13.05,8.0,0.15874559524536136,1454.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,470.0,call,466.8826560974121,467.8173561096191,9.85,10.1,9.55,39.0,0.14917843017578125,1595.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,475.0,call,466.8826560974121,467.8173561096191,7.25,7.4,7.55,10.0,0.1408166973876953,490.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,480.0,call,466.8826560974121,467.8173561096191,5.1,5.25,5.27,181.0,0.13453013916015627,2106.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,485.0,call,466.8826560974121,467.8173561096191,3.45,3.6,3.5,22.0,0.12973892730712888,1166.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,490.0,call,466.8826560974121,467.8173561096191,2.28,2.39,2.37,29.0,0.1261684063720703,3010.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,495.0,call,466.8826560974121,467.8173561096191,1.5,1.58,1.59,7.0,0.12458150817871094,512.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,500.0,call,466.8826560974121,467.8173561096191,0.99,1.01,1.02,57.0,0.12317771362304689,1146.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,505.0,call,466.8826560974121,467.8173561096191,0.66,0.73,0.64,3.0,0.12629047546386718,173.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,510.0,call,466.8826560974121,467.8173561096191,0.46,0.51,0.48,1.0,0.12842668457031248,171.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,515.0,call,466.8826560974121,467.8173561096191,0.33,0.38,0.45,1.0,0.13221082641601564,155.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,520.0,call,466.8826560974121,467.8173561096191,0.25,0.29,0.31,1.0,0.13636117553710939,1099.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,525.0,call,466.8826560974121,467.8173561096191,0.19,0.23,0.25,11.0,0.14112187011718752,82.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,530.0,call,466.8826560974121,467.8173561096191,0.14,0.18,0.2,1.0,0.14527221923828126,155.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,535.0,call,466.8826560974121,467.8173561096191,0.11,0.15,0.16,8.0,0.15039912109375003,202.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,540.0,call,466.8826560974121,467.8173561096191,0.09,0.12,0.15,1.0,0.15454947021484378,163.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,545.0,call,466.8826560974121,467.8173561096191,0.06,0.1,0.26,2.0,0.159188095703125,12.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,550.0,call,466.8826560974121,467.8173561096191,0.05,0.08,0.1,1.0,0.16309430664062502,12.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,555.0,call,466.8826560974121,467.8173561096191,0.04,0.07,0.09,4.0,0.16797707031250003,3.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,560.0,call,466.8826560974121,467.8173561096191,0.0,2.62,0.5,2.0,0.32245550598144523,4.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,565.0,call,466.8826560974121,467.8173561096191,0.02,0.05,0.06,2.0,0.176766044921875,2.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,570.0,call,466.8826560974121,467.8173561096191,0.01,0.05,0.05,7.0,0.1840901904296875,19.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,575.0,call,466.8826560974121,467.8173561096191,0.01,0.04,0.03,1.0,0.186531572265625,227.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,580.0,call,466.8826560974121,467.8173561096191,0.01,0.07,0.04,2.0,0.20557435058593748,4.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,585.0,call,466.8826560974121,467.8173561096191,0.0,2.19,0.78,1.0,0.3626772717285156,1.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,590.0,call,466.8826560974121,467.8173561096191,0.0,1.75,0.62,,0.3554141607666015,0.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,595.0,call,466.8826560974121,467.8173561096191,0.0,0.0,0.52,145.0,0.12500875,0.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,600.0,call,466.8826560974121,467.8173561096191,0.0,0.03,0.04,3.0,0.2148516015625,3.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,605.0,call,466.8826560974121,467.8173561096191,0.0,2.17,0.56,1.0,0.40216662292480465,53.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,610.0,call,466.8826560974121,467.8173561096191,0.0,2.4,0.12,2.0,0.42090422851562503,13.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,615.0,call,466.8826560974121,467.8173561096191,0.0,0.05,0.56,6.0,0.245124736328125,4.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,620.0,call,466.8826560974121,467.8173561096191,0.0,2.16,0.4,1.0,0.4304256176757813,3.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,625.0,call,466.8826560974121,467.8173561096191,0.0,2.13,0.01,1.0,0.43848217773437503,23.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,630.0,call,466.8826560974121,467.8173561096191,0.0,2.2,0.68,1.0,0.45062805236816406,3.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,640.0,call,466.8826560974121,467.8173561096191,0.0,2.14,0.05,2.0,0.4660697924804688,3.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,645.0,call,466.8826560974121,467.8173561096191,0.0,2.26,0.48,,0.48016877258300783,0.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,165.0,put,466.8826560974121,467.8173561096191,0.01,0.03,0.04,2.0,0.804689453125,260.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,170.0,put,466.8826560974121,467.8173561096191,0.0,0.03,0.03,12.0,0.7656273437500001,57.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,175.0,put,466.8826560974121,467.8173561096191,0.0,0.03,0.03,33.0,0.7500025,543.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,180.0,put,466.8826560974121,467.8173561096191,0.0,0.06,0.23,8.0,0.7695335546875001,232.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,185.0,put,466.8826560974121,467.8173561096191,0.0,0.03,0.06,20.0,0.70312796875,35.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,190.0,put,466.8826560974121,467.8173561096191,0.0,2.29,0.45,109.0,1.1052290832519533,0.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,195.0,put,466.8826560974121,467.8173561096191,0.0,0.04,0.03,10.0,0.6835969140625001,213.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,200.0,put,466.8826560974121,467.8173561096191,0.0,0.04,0.03,20.0,0.6640658593750002,494.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,205.0,put,466.8826560974121,467.8173561096191,0.0,0.04,0.06,3.0,0.6445348046875,203.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,210.0,put,466.8826560974121,467.8173561096191,0.0,0.08,0.01,16.0,0.6660189648437502,135.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,215.0,put,466.8826560974121,467.8173561096191,0.01,0.05,0.09,1.0,0.632816171875,310.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,220.0,put,466.8826560974121,467.8173561096191,0.01,0.05,0.06,1.0,0.6132851171875001,351.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,225.0,put,466.8826560974121,467.8173561096191,0.02,0.05,0.04,13.0,0.6054726953125001,402.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,230.0,put,466.8826560974121,467.8173561096191,0.03,0.1,0.35,1.0,0.6210975390625001,156.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,235.0,put,466.8826560974121,467.8173561096191,0.03,0.11,0.44,11.0,0.6074258007812501,200.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,240.0,put,466.8826560974121,467.8173561096191,0.04,0.12,0.63,1.0,0.5986368261718751,189.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,245.0,put,466.8826560974121,467.8173561096191,0.04,0.07,0.08,3.0,0.56055126953125,106.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,250.0,put,466.8826560974121,467.8173561096191,0.04,0.08,0.11,1.0,0.5488326367187502,101.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,255.0,put,466.8826560974121,467.8173561096191,0.05,0.09,0.1,14.0,0.5410202148437502,64.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,260.0,put,466.8826560974121,467.8173561096191,0.07,0.14,0.21,1.0,0.5468795312500001,291.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,265.0,put,466.8826560974121,467.8173561096191,0.09,0.16,0.52,5.0,0.5400436621093752,179.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,270.0,put,466.8826560974121,467.8173561096191,0.07,0.11,0.17,3.0,0.50586431640625,87.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,275.0,put,466.8826560974121,467.8173561096191,0.08,0.12,0.19,13.0,0.5048877636718749,203.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,280.0,put,466.8826560974121,467.8173561096191,0.09,0.12,0.15,2.0,0.4892629199218751,439.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,285.0,put,466.8826560974121,467.8173561096191,0.1,0.13,0.26,33.0,0.47852083984375,391.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,290.0,put,466.8826560974121,467.8173561096191,0.19,0.26,0.31,21.0,0.5029346582031251,154.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,295.0,put,466.8826560974121,467.8173561096191,0.12,0.16,0.34,10.0,0.4585015087890626,187.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,300.0,put,466.8826560974121,467.8173561096191,0.13,0.17,0.33,20.0,0.446294599609375,324.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,305.0,put,466.8826560974121,467.8173561096191,0.15,0.19,0.29,1.0,0.4370173486328125,257.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,310.0,put,466.8826560974121,467.8173561096191,0.17,0.21,0.42,11.0,0.4272518212890626,1545.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,315.0,put,466.8826560974121,467.8173561096191,0.18,0.22,0.52,1.0,0.4145566357421875,167.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,320.0,put,466.8826560974121,467.8173561096191,0.21,0.25,0.47,11.0,0.4067442138671875,40.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,325.0,put,466.8826560974121,467.8173561096191,0.23,0.27,0.49,1.0,0.39551385742187506,1607.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,330.0,put,466.8826560974121,467.8173561096191,0.26,0.3,0.44,1.0,0.38623660644531244,2445.0
DIA,2025-10-20 20:52:38.610914,2025-12-19,335.0,put,466.8826560974121,467.8173561096191,0.29,0.33,0.62,2.0,0.3764710791015625,308.0
